# Dirsearch started Mon Jun  3 14:53:33 2024 as: /usr/bin/dirsearch -u http://freelancer.htb/

400   157B   http://freelancer.htb/\..\..\..\..\..\..\..\..\..\etc\passwd
302     0B   http://freelancer.htb/admin/sysadmin/    -> REDIRECTS TO: /admin/login/?next=/admin/sysadmin/
302     0B   http://freelancer.htb/admin/tiny_mce    -> REDIRECTS TO: /admin/login/?next=/admin/tiny_mce
302     0B   http://freelancer.htb/admin/tinymce    -> REDIRECTS TO: /admin/login/?next=/admin/tinymce
302     0B   http://freelancer.htb/admin/upload.php    -> REDIRECTS TO: /admin/login/?next=/admin/upload.php
302     0B   http://freelancer.htb/admin/uploads.php    -> REDIRECTS TO: /admin/login/?next=/admin/uploads.php
302     0B   http://freelancer.htb/admin/user_count.txt    -> REDIRECTS TO: /admin/login/?next=/admin/user_count.txt
302     0B   http://freelancer.htb/admin/views/ajax/autocomplete/user/a    -> REDIRECTS TO: /admin/login/?next=/admin/views/ajax/autocomplete/user/a
302     0B   http://freelancer.htb/admin/web/    -> REDIRECTS TO: /admin/login/?next=/admin/web/
301     0B   http://freelancer.htb/blog    -> REDIRECTS TO: /blog/
200    19KB  http://freelancer.htb/blog/
301     0B   http://freelancer.htb/contact    -> REDIRECTS TO: /contact/
400   157B   http://freelancer.htb/index.php::$DATA
404   555B   http://freelancer.htb/static/api/swagger.json
404   555B   http://freelancer.htb/static/api/swagger.yaml
404   555B   http://freelancer.htb/static/dump.sql
400   157B   http://freelancer.htb/Trace.axd::$DATA
400   157B   http://freelancer.htb/web.config::$DATA
